  2.85260576  0.95885684  3.08314797  2.91614716  2.86875734 -2.91642599
  0.14111616 -0.27867599  1.40396508  2.75360958 -0.46699315 -2.33431424
  2.41327669 -3.05565144  0.73468026 -0.64824007 -1.95138914  2.57572433
 -1.85333526 -1.72761524 -2.44097593  2.17837827 -2.2119628   2.19351385
  2.26402967  1.74228251  2.30819642  2.89283457  1.68368875  1.71602063
 -1.82931554 -2.09095438  1.26648457]
Sat Nov 30 17:23:46 2024,1773,0.01662885877278012,[-2.92813689  2.34359165 -2.17729324 -0.23571794  0.57593464 -2.76898877
  3.21217613  2.04472909  0.9465312  -1.02519802  0.72408743  0.92446789
  1.32627062 -1.95651533  1.02529481  2.91491136 -0.3658804  -0.31959729
 -1.82779499  0.88844925  1.72002836  2.73083206 -1.1529912  -0.31094371
 -2.52659563 -2.18272989  3.17185901  2.39405519 -0.7142766  -2.91574212
  1.39860128 -0.15010329 -2.36034165  2.24928254  1.5151598  -0.67971098
  0.92383971 -1.55498947 -0.35205044  2.43669002 -0.01025115  0.76974705
  2.85006909  0.96139351  3.08568464  2.91868383  2.86622068 -2.91896265
  0.1385795  -0.27613932  1.40142841  2.75107292 -0.46445649 -2.3368509
  2.41074002 -3.0581881   0.73214359 -0.65077674 -1.95392581  2.57318767
 -1.8507986  -1.72507857 -2.44351259  2.1758416  -2.20942613  2.19097719
  2.26656633  1.73974584  2.30565975  2.8902979   1.68622542  1.71855729
 -1.82677888 -2.08841772  1.2639479 ]
Sat Nov 30 17:38:41 2024,1774,0.01652494925321214,[-2.92446812  2.33992288 -2.18096201 -0.2393867   0.57226588 -2.76532
  3.20850737  2.04839786  0.95019997 -1.02152926  0.7277562   0.92813666
  1.32993938 -1.95284656  1.02896358  2.91124259 -0.36221163 -0.32326605
 -1.83146375  0.89211801  1.71635959  2.72716329 -1.15665996 -0.30727495
 -2.5302644  -2.18639866  3.17552778  2.39772396 -0.71060784 -2.91941089
  1.40227005 -0.15377206 -2.35667288  2.24561378  1.51882856 -0.68337975
  0.92017094 -1.55132071 -0.35571921  2.44035878 -0.00658239  0.77341582
  2.85373786  0.95772475  3.08201588  2.91501506  2.86988944 -2.91529389
  0.13491073 -0.27247056  1.39775965  2.74740415 -0.46812525 -2.33318214
  2.41440879 -3.06185687  0.73581236 -0.64710797 -1.95759457  2.5695189
 -1.84712983 -1.72874733 -2.43984383  2.17217284 -2.20575737  2.18730842
  2.26289757  1.73607708  2.30199098  2.89396667  1.68989418  1.72222606
 -1.83044764 -2.09208648  1.26027914]
Sat Nov 30 17:53:33 2024,1775,0.015248387025152613,[-2.92010939  2.33556416 -2.17660328 -0.24374543  0.56790715 -2.76096127
  3.20414864  2.04403913  0.94584124 -1.01717053  0.72339747  0.93249539
  1.33429811 -1.95720529  1.02460485  2.91560132 -0.35785291 -0.31890733
 -1.82710503  0.88775929  1.72071832  2.72280457 -1.16101869 -0.30291622
 -2.53462312 -2.19075738  3.17116905  2.39336523 -0.71496656 -2.91505216
  1.39791132 -0.14941333 -2.35231415  2.2499725   1.52318729 -0.68773847
  0.91581222 -1.55567943 -0.35136048  2.44471751 -0.01094111  0.76905709
  2.85809658  0.95336602  3.07765715  2.91937379  2.86553072 -2.91965262
  0.13926946 -0.26811183  1.39340092  2.74304543 -0.46376653 -2.32882341
  2.41005006 -3.05749814  0.74017108 -0.64274925 -1.95323585  2.56516018
 -1.85148856 -1.73310606 -2.44420256  2.17653156 -2.2101161   2.19166715
  2.2672563   1.7404358   2.29763226  2.88960794  1.69425291  1.72658478
 -1.83480637 -2.09644521  1.26463787]
Sat Nov 30 18:08:19 2024,1776,0.016114359758744805,[-2.91850068  2.33395545 -2.17821199 -0.24535414  0.56951586 -2.76256999
  3.20575735  2.04243042  0.94423253 -1.01877924  0.72178876  0.93088667
  1.3326894  -1.95559658  1.02621356  2.91399261 -0.3562442  -0.31729862
 -1.82549632  0.889368    1.72232703  2.72119586 -1.15940998 -0.30452493
 -2.53623183 -2.19236609  3.16956034  2.39497394 -0.71657528 -2.91344345
  1.39630261 -0.14780462 -2.35070544  2.24836379  1.52157858 -0.68934718
  0.91420351 -1.55728814 -0.35296919  2.44310879 -0.01254983  0.7706658
  2.85648787  0.95497473  3.07604844  2.9209825   2.86713943 -2.92126133
  0.14087817 -0.26972054  1.39179221  2.74143671 -0.46215782 -2.3272147
  2.40844135 -3.05910685  0.73856237 -0.64114054 -1.95484456  2.56355146
 -1.84987985 -1.73471477 -2.44259384  2.17814028 -2.20850738  2.19327586
  2.26564758  1.74204451  2.29924097  2.88799923  1.69586162  1.72497607
 -1.83641508 -2.0948365   1.26302915]
Sat Nov 30 18:23:11 2024,1777,0.016147405720349912,[-2.92192961  2.33738437 -2.18164091 -0.24878306  0.56608694 -2.75914106
  3.20232843  2.04585934  0.94766145 -1.01535032  0.72521768  0.92745775
  1.32926048 -1.9590255   1.02278464  2.91742153 -0.35967312 -0.32072754
 -1.82206739  0.88593907  1.71889811  2.72462478 -1.15598105 -0.30109601
 -2.53966076 -2.18893717  3.16613142  2.39154502 -0.71314635 -2.91001453
  1.39973153 -0.1443757  -2.34727652  2.25179271  1.5250075  -0.69277611
  0.91763243 -1.56071707 -0.35639811  2.44653772 -0.01597875  0.77409473
  2.85991679  0.95154581  3.07261952  2.91755358  2.8637105  -2.9178324
  0.13744925 -0.26629162  1.39522113  2.73800779 -0.45872889 -2.32378578
  2.41187027 -3.05567793  0.73513345 -0.63771161 -1.95141564  2.56698039
 -1.85330877 -1.73814369 -2.44602277  2.1815692  -2.20507846  2.18984694
  2.26221866  1.74547344  2.29581205  2.89142816  1.69929054  1.72840499
 -1.83298616 -2.09826542  1.26645808]
Sat Nov 30 18:37:59 2024,1778,0.015611559254409638,[-2.92359803  2.3390528  -2.17997249 -0.25045149  0.56775537 -2.75747264
  3.20066     2.04419091  0.94599302 -1.01701875  0.72688611  0.92578932
  1.3309289  -1.95735707  1.02111621  2.9157531  -0.36134155 -0.32239597
 -1.82373582  0.88427065  1.71722968  2.72295635 -1.15431262 -0.30276444
 -2.54132919 -2.18726874  3.16779985  2.38987659 -0.71147792 -2.9083461
  1.40139996 -0.14270727 -2.34560809  2.25346114  1.52667593 -0.69110768
  0.915964   -1.55904864 -0.35806654  2.44486929 -0.01431032  0.7724263
  2.86158522  0.94987738  3.07095109  2.91922201  2.86204208 -2.91950083
  0.13911768 -0.26462319  1.39688956  2.73633936 -0.45706047 -2.32211735
  2.41020184 -3.05734636  0.73680188 -0.63604319 -1.95308407  2.56531196
 -1.8549772  -1.73981212 -2.4476912   2.18323763 -2.20674689  2.19151537
  2.26388709  1.74380501  2.29414362  2.88975973  1.70095897  1.72673656
 -1.83131773 -2.09659699  1.26478965]
Sat Nov 30 18:52:53 2024,1779,0.015709080154050904,[-2.92373524  2.33891559 -2.18010969 -0.2505887   0.56789257 -2.75733543
  3.20079721  2.04405371  0.94613023 -1.01688154  0.72674891  0.92565212
  1.3307917  -1.95721986  1.02125342  2.91589031 -0.36120434 -0.32225876
 -1.82387303  0.88440785  1.71736689  2.72281914 -1.15444983 -0.30290165
 -2.54119198 -2.18713154  3.16766264  2.38973938 -0.71161513 -2.90848331
  1.40153717 -0.14257006 -2.3457453   2.25332393  1.52653872 -0.69124489
  0.91610121 -1.55891143 -0.35792934  2.44473208 -0.01444753  0.77228909
  2.86172243  0.94974017  3.07108829  2.91935921  2.86217928 -2.91936363
  0.13898047 -0.2647604   1.39702677  2.73647657 -0.45719767 -2.32225456
  2.41033905 -3.05748357  0.73666467 -0.63590598 -1.95322127  2.56544917
 -1.85483999 -1.73967492 -2.4478284   2.18337483 -2.2068841   2.19165257
  2.26374988  1.74394222  2.29400641  2.88989693  1.70109618  1.72687377
 -1.83118052 -2.0967342   1.26465244]
Sat Nov 30 19:07:45 2024,1780,0.01617385453681897,[-2.92336569  2.33854604 -2.18047924 -0.25095825  0.56826212 -2.75696588
  3.20116676  2.04442325  0.94576068 -1.01651199  0.72637936  0.92602166
  1.33116124 -1.95758941  1.02162297  2.91625986 -0.36083479 -0.32262831
 -1.82350348  0.8847774   1.71699734  2.72318869 -1.15481938 -0.30327119
 -2.54156153 -2.18750108  3.16803219  2.38936984 -0.71124558 -2.90885285
  1.40190672 -0.14220051 -2.34537575  2.25295439  1.52690827 -0.69161443
  0.91647075 -1.55854188 -0.35829888  2.44436253 -0.01481707  0.77265864
  2.86209198  0.94937063  3.07071875  2.91972876  2.86254883 -2.91973317
  0.13861092 -0.26512994  1.39739632  2.73684612 -0.45682813 -2.32262411
  2.4099695  -3.05785311  0.73703422 -0.63627553 -1.95285173  2.56507962
 -1.85520954 -1.74004446 -2.44819795  2.18300529 -2.20725364  2.19128303
  2.26411943  1.74357267  2.29363686  2.88952739  1.70146572  1.72724332
 -1.83155007 -2.09636465  1.26502199]
Sat Nov 30 19:22:39 2024,1781,0.015525583714404512,[-2.92213204  2.33731239 -2.17924558 -0.25219191  0.56702846 -2.75573222
  3.20240041  2.04565691  0.94452702 -1.01527833  0.72761302  0.92725532
  1.3323949  -1.95882307  1.02038931  2.91749352 -0.35960113 -0.32139465
 -1.82473714  0.88601106  1.71576368  2.72195503 -1.15358572 -0.30203753
 -2.54279519 -2.18873474  3.16926585  2.3906035  -0.71247924 -2.90761919
  1.40314038 -0.14343417 -2.34660941  2.25172073  1.52567461 -0.69038077
  0.91770441 -1.55977554 -0.35953254  2.44559619 -0.01358341  0.77142498
  2.86332564  0.95060428  3.07195241  2.92096242  2.86131517 -2.92096683
  0.13984458 -0.2663636   1.39862998  2.73807978 -0.45559447 -2.32139045
  2.40873585 -3.05661945  0.73826788 -0.63750918 -1.95408539  2.56384596
 -1.85397588 -1.7388108  -2.44696429  2.18177163 -2.20601999  2.19251669
  2.26535309  1.74233901  2.29240321  2.89076105  1.70023206  1.72847698
 -1.83278373 -2.09759831  1.26378833]
Sat Nov 30 19:37:24 2024,1782,0.016152448223095917,[-2.9244018   2.33504262 -2.18151535 -0.25446167  0.56475869 -2.75800199
  3.20013065  2.04792668  0.94679679 -1.01300856  0.72988279  0.92952509
  1.33466467 -1.96109284  1.02265908  2.91976328 -0.35733136 -0.31912488
 -1.82700691  0.88374129  1.71349391  2.7242248  -1.15131595 -0.3043073
 -2.54506495 -2.19100451  3.16699608  2.39287327 -0.71474901 -2.90534942
  1.40541014 -0.14570394 -2.34433964  2.24945096  1.52340484 -0.688111
  0.91997418 -1.55750577 -0.36180231  2.44786596 -0.01585318  0.76915521
  2.8655954   0.95287405  3.07422218  2.91869265  2.86358494 -2.91869706
  0.13757481 -0.26409383  1.39636021  2.74034955 -0.4533247  -2.32366022
  2.41100561 -3.05434968  0.73599811 -0.63523941 -1.95635516  2.56157619
 -1.85624565 -1.73654103 -2.44469452  2.17950186 -2.20375022  2.19024692
  2.26308332  1.74006924  2.29013344  2.88849128  1.69796229  1.73074675
 -1.8350535  -2.09986808  1.2660581 ]
Sat Nov 30 19:52:17 2024,1783,0.015296812942607985,[-2.92387271  2.33557171 -2.18204444 -0.25499077  0.56528779 -2.7574729
  3.19960155  2.04739759  0.94732589 -1.01353766  0.73041188  0.928996
  1.33413558 -1.96056375  1.02212998  2.91923419 -0.35786046 -0.31965397
 -1.827536    0.8832122   1.71296482  2.72475389 -1.15078686 -0.30377821
 -2.54559405 -2.19047542  3.16646698  2.39234417 -0.71527811 -2.90587852
  1.40593924 -0.14623303 -2.34486874  2.24998005  1.52393393 -0.68758191
  0.92050328 -1.55697668 -0.3623314   2.44733687 -0.01638228  0.7696843
  2.86506631  0.95340315  3.07475127  2.91922174  2.86411403 -2.91816797
  0.1381039  -0.26462293  1.3968893   2.74087864 -0.4527956  -2.32313112
  2.41047652 -3.05382059  0.7365272  -0.63471032 -1.95582606  2.56210528
 -1.85677474 -1.73707013 -2.44522361  2.17897276 -2.20427931  2.18971782
  2.26255423  1.74059833  2.28960434  2.88796218  1.6974332   1.73021765
 -1.83452441 -2.09933899  1.26658719]
Sat Nov 30 20:07:14 2024,1784,0.015276287875781759,[-2.92556626  2.33387817 -2.18373799 -0.25668431  0.56359424 -2.75577935
  3.2012951   2.04570405  0.94901943 -1.01184411  0.72871834  0.93068954
  1.33582912 -1.96225729  1.02382353  2.91754065 -0.35616691 -0.31796043
 -1.82584246  0.88151865  1.71465836  2.72306035 -1.1524804  -0.30208467
 -2.54728759 -2.19216896  3.16477344  2.39403772 -0.71697165 -2.90418497
  1.40763278 -0.14453949 -2.34656228  2.2516736   1.52562747 -0.68927545
  0.91880973 -1.55528314 -0.36402495  2.44903041 -0.01807582  0.76799076
  2.86337277  0.95509669  3.07305773  2.92091529  2.86242049 -2.91647443
  0.13641036 -0.26292938  1.39858284  2.74257218 -0.45448915 -2.32482467
  2.41217007 -3.05551413  0.73822074 -0.63301678 -1.95413252  2.56379883
 -1.85846829 -1.73537658 -2.44353007  2.17727922 -2.20258577  2.18802428
  2.26424777  1.74229188  2.2879108   2.88965573  1.69573966  1.7319112
 -1.83621795 -2.09764544  1.26828073]
Sat Nov 30 20:22:05 2024,1785,0.015806928458540377,[-2.9263464   2.33465831 -2.18295785 -0.25590417  0.5628141  -2.75499921
  3.20207524  2.04492391  0.94823929 -1.01106397  0.72949848  0.93146968
  1.33660926 -1.96303743  1.02460367  2.91832079 -0.35694705 -0.31718029
 -1.82506232  0.88073851  1.71387822  2.72228021 -1.15170026 -0.30130453
 -2.54650745 -2.1929491   3.16555358  2.39481786 -0.71619151 -2.90340483
  1.40841292 -0.14375935 -2.34734242  2.25245374  1.52640761 -0.69005559
  0.91958987 -1.55606328 -0.36480509  2.44825027 -0.01885596  0.7687709
  2.86415291  0.95587683  3.07227759  2.92169543  2.86164035 -2.91725457
  0.13563022 -0.26370952  1.39936298  2.74179204 -0.45526929 -2.32560481
  2.41138993 -3.05473399  0.73900088 -0.63223664 -1.95491266  2.56457897
 -1.85924843 -1.73459644 -2.44431021  2.17649908 -2.20336591  2.18880442
  2.26346763  1.74307202  2.28713066  2.88887559  1.69495952  1.73113106
 -1.83699809 -2.0968653   1.26750059]
Sat Nov 30 20:37:00 2024,1786,0.01695455272391736,[-2.92206191  2.33037382 -2.17867336 -0.25161968  0.56709859 -2.75071473
  3.20635972  2.04920839  0.9439548  -1.01534846  0.72521399  0.93575417
  1.33232478 -1.96732192  1.02888816  2.9140363  -0.36123154 -0.32146478
 -1.82934681  0.885023    1.70959373  2.7265647  -1.14741577 -0.29702004
 -2.55079194 -2.19723359  3.16126909  2.39053337 -0.720476   -2.89912035
  1.41269741 -0.13947486 -2.35162691  2.25673822  1.52212313 -0.69434008
  0.92387436 -1.56034776 -0.36908958  2.44396579 -0.02314045  0.76448641
  2.85986842  0.95159234  3.0679931   2.92597992  2.85735586 -2.91297008
  0.13991471 -0.26799401  1.3950785   2.74607653 -0.4509848  -2.32988929
  2.41567441 -3.05044951  0.7347164  -0.62795215 -1.95062817  2.56886346
 -1.85496394 -1.73888093 -2.4485947   2.18078357 -2.19908142  2.18451993
  2.25918314  1.73878753  2.28284617  2.8845911   1.69924401  1.72684657
 -1.84128258 -2.09258081  1.27178508]
Sat Nov 30 20:51:59 2024,1787,0.01622003000901053,[-2.92280894  2.33112085 -2.17792632 -0.25236672  0.56635155 -2.75146176
  3.20710676  2.04846136  0.94470184 -1.01460143  0.72446695  0.93650121
  1.33307181 -1.96806895  1.02963519  2.91478334 -0.36197858 -0.32221181
 -1.82859977  0.88577004  1.71034077  2.72731173 -1.14816281 -0.29776707
 -2.55153897 -2.19798063  3.16201613  2.3912804  -0.72122303 -2.89837331
  1.41344445 -0.13872783 -2.35087987  2.25599119  1.52287016 -0.69508712
  0.9246214  -1.5610948  -0.36983661  2.44321875 -0.02388748  0.76373938
  2.86061546  0.95233938  3.06874013  2.92523288  2.8581029  -2.91371711
  0.14066174 -0.26874105  1.39582553  2.7453295  -0.45023776 -2.33063633
  2.41492738 -3.05119654  0.73546343 -0.62720511 -1.95137521  2.56961049
 -1.8542169  -1.73962797 -2.44784766  2.1815306  -2.19982845  2.1837729
  2.25843611  1.73953456  2.28359321  2.88384406  1.69849697  1.72609954
 -1.84202961 -2.09183378  1.27253212]
Sat Nov 30 21:06:52 2024,1788,0.01591281284295139,[-2.92392352  2.33223543 -2.17681175 -0.25348129  0.56746613 -2.75034719
  3.20822133  2.04957593  0.94358726 -1.015716    0.72335238  0.93538663
  1.33195724 -1.96695438  1.03074977  2.91589791 -0.36309315 -0.32109724
 -1.82971435  0.88688461  1.71145534  2.72619716 -1.14927738 -0.29888165
 -2.5504244  -2.19686605  3.16090155  2.39239498 -0.72233761 -2.89948788
  1.41455902 -0.13761325 -2.3497653   2.25710576  1.52175559 -0.69620169
  0.92350682 -1.56220937 -0.37095119  2.44433332 -0.02500206  0.76485395
  2.86173003  0.95345395  3.06985471  2.92411831  2.85921747 -2.91260254
  0.13954717 -0.26985562  1.39471096  2.74421492 -0.44912319 -2.3317509
  2.4138128  -3.05231112  0.73434886 -0.62831969 -1.95248978  2.57072506
 -1.85310233 -1.73851339 -2.44896224  2.18264518 -2.20094303  2.18488747
  2.25955068  1.74064914  2.28470778  2.88495864  1.6973824   1.72498496
 -1.84314419 -2.0907192   1.27141754]
Sat Nov 30 21:21:43 2024,1789,0.017233674565958385,[-2.92273631  2.33342263 -2.17562455 -0.2546685   0.56627893 -2.75153439
  3.20703413  2.05076314  0.94477447 -1.0145288   0.72216518  0.93657383
  1.33314444 -1.96814158  1.02956256  2.91708511 -0.36428035 -0.31991004
 -1.82852714  0.88807181  1.71264255  2.72500996 -1.15046458 -0.29769444
 -2.5516116  -2.19805325  3.15971435  2.39120778 -0.72352481 -2.90067509
  1.41337182 -0.13642605 -2.3509525   2.25591856  1.52056838 -0.69501449
  0.92231962 -1.56102217 -0.36976398  2.44314612 -0.02381486  0.76366675
  2.86054283  0.95226675  3.0686675   2.9229311   2.86040467 -2.91378974
  0.14073437 -0.26866842  1.39589816  2.74540212 -0.45031039 -2.33293811
  2.4126256  -3.05112391  0.73316166 -0.62713249 -1.95130258  2.56953786
 -1.85428953 -1.7397006  -2.45014944  2.18145798 -2.19975582  2.18607467
  2.25836348  1.73946194  2.28352058  2.88614584  1.6985696   1.72379776
 -1.84433139 -2.089532    1.27260475]
Sat Nov 30 21:36:44 2024,1790,0.017798994219052053,[-2.9212497   2.33490924 -2.17711116 -0.25615511  0.56776554 -2.75004778
