Time,Iteration,Cost,Parameters
Fri Aug 23 22:22:56 2024,45,0.15172213606619014,[-2.97001018  2.23534437 -2.11461841 -0.09559044  0.54347326]
Fri Aug 23 22:24:04 2024,46,0.15325617607712186,[-2.97143486  2.23676906 -2.1160431  -0.09701512  0.54204858]
Fri Aug 23 22:25:13 2024,47,0.14908735936117157,[-2.9724554   2.23574852 -2.11502256 -0.09803566  0.54102804]
Fri Aug 23 22:26:23 2024,48,0.15212418250699994,[-2.97356247  2.23685559 -2.11391549 -0.09914273  0.54213511]
Fri Aug 23 22:27:32 2024,49,0.1551611823376615,[-2.97559917  2.2348189  -2.11187879 -0.09710604  0.54009842]
Fri Aug 23 22:28:41 2024,50,0.1489716437947063,[-2.97675262  2.23597236 -2.11072533 -0.0982595   0.54125188]
Fri Aug 23 22:29:51 2024,51,0.14784311734835892,[-2.97809358  2.2346314  -2.11206629 -0.09691854  0.53991092]
Fri Aug 23 22:31:00 2024,52,0.1473610925667196,[-2.97844869  2.23427629 -2.11171118 -0.09656343  0.53955581]
Fri Aug 23 22:32:10 2024,53,0.15259407684295886,[-2.97964755  2.23547515 -2.11051233 -0.09536457  0.54075467]
Fri Aug 23 22:33:19 2024,54,0.15356988046863632,[-2.98092287  2.23419982 -2.11178766 -0.09408925  0.54202999]
Fri Aug 23 22:34:30 2024,55,0.15039736534573378,[-2.98180358  2.23331911 -2.11266837 -0.09496996  0.54114928]
Fri Aug 23 22:35:39 2024,56,0.15123999816947842,[-2.98314265  2.23465818 -2.1113293  -0.09363089  0.54248835]
Fri Aug 23 22:36:49 2024,57,0.15101573042466276,[-2.98432565  2.23347517 -2.1101463  -0.0948139   0.54367135]
Fri Aug 23 22:37:58 2024,58,0.1466366061693098,[-2.98582767  2.23197316 -2.11164831 -0.09331188  0.54517337]
Fri Aug 23 22:39:08 2024,59,0.1506387624732938,[-2.98639559  2.23140524 -2.11221623 -0.09387981  0.54574129]
Fri Aug 23 22:40:18 2024,60,0.15300184513332338,[-2.987448    2.23035283 -2.11116383 -0.09493221  0.5467937 ]
Fri Aug 23 22:41:28 2024,61,0.1532895480263738,[-2.98835398  2.23125882 -2.11025784 -0.0958382   0.54588771]
Fri Aug 23 22:42:37 2024,62,0.15408869668380784,[-2.99001813  2.23292297 -2.10859369 -0.09750234  0.54755186]
Fri Aug 23 22:43:47 2024,63,0.14905876627776296,[-2.99222915  2.23071195 -2.11080471 -0.09529133  0.54976287]
Fri Aug 23 22:44:57 2024,64,0.15167782109655267,[-2.99245848  2.23048262 -2.11103404 -0.095062    0.54953354]
Fri Aug 23 22:46:06 2024,65,0.1541898783396922,[-2.9941212   2.2288199  -2.11269677 -0.09672472  0.54787082]
Fri Aug 23 22:47:16 2024,66,0.15176324202933655,[-2.99389954  2.22859824 -2.11247511 -0.09694638  0.54809247]
Fri Aug 23 22:48:26 2024,67,0.15204140021653587,[-2.99419429  2.22830349 -2.11276986 -0.09665163  0.54779772]
Fri Aug 23 22:49:34 2024,68,0.15082124549495135,[-2.99561536  2.22688243 -2.11419092 -0.09807269  0.54921879]
Fri Aug 23 22:50:44 2024,69,0.15423558866630022,[-2.99673627  2.22800334 -2.11531183 -0.0991936   0.5503397 ]
Fri Aug 23 22:51:53 2024,70,0.15467653274869603,[-2.99743897  2.22870604 -2.11601453 -0.0998963   0.5510424 ]
Fri Aug 23 22:53:02 2024,71,0.15412280784024004,[-2.99744651  2.22871358 -2.11602207 -0.09988876  0.55103485]
Fri Aug 23 22:54:11 2024,72,0.149838420339722,[-2.99839021  2.22965728 -2.11507837 -0.09894506  0.55197855]
Fri Aug 23 22:55:20 2024,73,0.14882693702540237,[-2.99965438  2.23092145 -2.1138142  -0.10020923  0.55071438]
Fri Aug 23 22:56:29 2024,74,0.1473204807653138,[-3.00103003  2.2322971  -2.11243855 -0.10158488  0.54933873]
Fri Aug 23 22:57:39 2024,75,0.1547548106748504,[-3.00289585  2.23416291 -2.11057273 -0.09971906  0.54747292]
Fri Aug 23 22:58:48 2024,76,0.1512894807502353,[-3.00466085  2.23592792 -2.10880773 -0.10148406  0.54923792]
Fri Aug 23 22:59:57 2024,77,0.15558129278950342,[-3.00569568  2.23696275 -2.1077729  -0.10044923  0.54820308]
Fri Aug 23 23:01:07 2024,78,0.14589131132733732,[-3.00670909  2.23797616 -2.10675949 -0.10146264  0.54921649]
Fri Aug 23 23:02:16 2024,79,0.14841510566398622,[-3.00727584  2.23740941 -2.10619274 -0.10202938  0.54864975]
Fri Aug 23 23:03:25 2024,80,0.14253671383030087,[-3.00790911  2.23804269 -2.10555947 -0.10139611  0.54928302]
Fri Aug 23 23:04:34 2024,81,0.15720338183510657,[-3.00916148  2.23679032 -2.1043071  -0.10014374  0.55053539]
Fri Aug 23 23:05:43 2024,82,0.15066513372301288,[-3.01084853  2.23510327 -2.10262005 -0.09845669  0.55222244]
Fri Aug 23 23:06:52 2024,83,0.14727711389844148,[-3.01222817  2.23372362 -2.10399969 -0.09707705  0.55360208]
Fri Aug 23 23:08:01 2024,84,0.15172899734387374,[-3.01274946  2.23424491 -2.1034784  -0.09759834  0.55308079]
Fri Aug 23 23:09:10 2024,85,0.15077200289915105,[-3.01460649  2.23610194 -2.10533543 -0.09574131  0.55493782]
Fri Aug 23 23:10:20 2024,86,0.14711054739900828,[-3.0156257   2.23712115 -2.10635464 -0.09676052  0.55391861]
Fri Aug 23 23:11:30 2024,87,0.15193918135414858,[-3.0164321   2.23792755 -2.10554824 -0.09595412  0.55472501]
Fri Aug 23 23:12:39 2024,88,0.155367090089202,[-3.01775152  2.23924697 -2.10422882 -0.09727353  0.55340559]
Fri Aug 23 23:13:48 2024,89,0.14944416111617936,[-3.01863632  2.23836217 -2.10511362 -0.09815834  0.55252079]
Fri Aug 23 23:14:56 2024,90,0.14600048946577185,[-3.01910305  2.23789544 -2.1046469  -0.09769161  0.55205406]
Fri Aug 23 23:16:05 2024,91,0.14980075242881533,[-3.01966506  2.23845744 -2.1052089  -0.09825361  0.55261607]
Fri Aug 23 23:17:13 2024,92,0.15172491762872525,[-3.02087559  2.23724691 -2.10399836 -0.09704308  0.55382661]
Fri Aug 23 23:18:21 2024,93,0.15058245066837822,[-3.02193858  2.23830989 -2.10293538 -0.09810606  0.55276362]
Fri Aug 23 23:19:29 2024,94,0.15170409372260757,[-3.02364998  2.23659849 -2.10464678 -0.09981746  0.55447502]
Fri Aug 23 23:20:38 2024,95,0.1530795871994105,[-3.02473816  2.23768667 -2.1035586  -0.09872929  0.5555632 ]
Fri Aug 23 23:21:47 2024,96,0.15492162518426364,[-3.02577762  2.23664721 -2.10459806 -0.09976874  0.55660266]
Fri Aug 23 23:22:55 2024,97,0.14969746904448378,[-3.0267054   2.23571943 -2.10367028 -0.10069653  0.55567487]
Fri Aug 23 23:24:03 2024,98,0.15035319088706425,[-3.02904542  2.2333794  -2.1060103  -0.10303655  0.5580149 ]
Fri Aug 23 23:25:12 2024,99,0.15315079528425987,[-3.03011659  2.23445057 -2.10708147 -0.10410772  0.55908607]
Fri Aug 23 23:26:20 2024,100,0.1506652819798602,[-3.03068327  2.23388389 -2.10651479 -0.10354104  0.55965275]
Fri Aug 23 23:27:29 2024,101,0.15311658661819993,[-3.03158741  2.23478803 -2.10741893 -0.1026369   0.56055689]
Fri Aug 23 23:28:38 2024,102,0.14708853288258428,[-3.03316611  2.23636673 -2.10899763 -0.1042156   0.56213559]
Fri Aug 23 23:29:47 2024,103,0.1512509757325408,[-3.03467984  2.23788046 -2.11051136 -0.10572933  0.56062187]
Fri Aug 23 23:30:55 2024,104,0.1582505328735009,[-3.0360654   2.2364949  -2.1091258  -0.10434377  0.56200742]
Fri Aug 23 23:32:03 2024,105,0.1504604418559242,[-3.03675794  2.23580235 -2.10843325 -0.10365122  0.56269997]
Fri Aug 23 23:33:13 2024,106,0.1514950794744268,[-3.03899907  2.23356123 -2.10619213 -0.10141009  0.5649411 ]
Fri Aug 23 23:34:21 2024,107,0.14996560002180934,[-3.03924658  2.23331372 -2.10643964 -0.10116258  0.56469359]
Fri Aug 23 23:35:30 2024,108,0.1463577574421534,[-3.03951535  2.23358248 -2.10617087 -0.10089381  0.56442482]
Fri Aug 23 23:36:39 2024,109,0.15091979617611032,[-3.04060992  2.23467706 -2.10726544 -0.10198839  0.56551939]
Fri Aug 23 23:37:47 2024,110,0.15010018490139698,[-3.04206571  2.23613284 -2.10580966 -0.10344417  0.56406361]
Fri Aug 23 23:38:56 2024,111,0.15072486837677102,[-3.04304292  2.23711005 -2.10483245 -0.10442138  0.56504082]
Fri Aug 23 23:40:04 2024,112,0.15368237430340534,[-3.04421415  2.23593883 -2.10600367 -0.10559261  0.56621205]
Fri Aug 23 23:41:12 2024,113,0.15298759945837778,[-3.04525899  2.23698367 -2.10495883 -0.10663745  0.56516721]
Fri Aug 23 23:42:21 2024,114,0.1496274411633515,[-3.04703209  2.23521057 -2.10318573 -0.10841055  0.56339411]
Fri Aug 23 23:43:29 2024,115,0.14692903318935047,[-3.04787759  2.23436506 -2.10403124 -0.10756505  0.5625486 ]
Fri Aug 23 23:44:38 2024,116,0.14740098534988055,[-3.04849497  2.23374768 -2.10464861 -0.10694767  0.56193122]
Fri Aug 23 23:45:47 2024,117,0.15057375106189444,[-3.04890302  2.23415573 -2.10505666 -0.10653962  0.56152317]
Fri Aug 23 23:46:55 2024,118,0.14969328959032385,[-3.04999449  2.2352472  -2.10614813 -0.10763108  0.56043171]
Fri Aug 23 23:48:03 2024,119,0.14797951984872965,[-3.05142217  2.23381951 -2.10757582 -0.1062034   0.55900402]
Fri Aug 23 23:49:12 2024,120,0.14735621547103211,[-3.05256222  2.23267947 -2.10871586 -0.10506335  0.55786398]
Fri Aug 23 23:50:21 2024,121,0.14921388808974706,[-3.0545404   2.23465765 -2.11069404 -0.10704153  0.5558858 ]
Fri Aug 23 23:51:31 2024,122,0.14745563461487016,[-3.05622151  2.23633876 -2.10901292 -0.10872265  0.55756691]
Fri Aug 23 23:52:40 2024,123,0.15139279232642827,[-3.05702433  2.23553595 -2.10821011 -0.10791983  0.55836973]
Fri Aug 23 23:53:50 2024,124,0.1542768046953288,[-3.05867686  2.23388342 -2.10986264 -0.10957236  0.56002226]
Fri Aug 23 23:54:58 2024,125,0.14442873228058256,[-3.05968993  2.23287034 -2.10884956 -0.11058544  0.56103533]
Fri Aug 23 23:56:06 2024,126,0.14755075960218633,[-3.06058009  2.23198019 -2.10795941 -0.11147559  0.56014518]
Fri Aug 23 23:57:14 2024,127,0.14950788442091378,[-3.06145014  2.23111013 -2.10708936 -0.11060554  0.55927513]
Fri Aug 23 23:58:23 2024,128,0.14763450417497379,[-3.0627198   2.23237979 -2.10835902 -0.10933589  0.56054479]
Fri Aug 23 23:59:31 2024,129,0.1477052039769582,[-3.06348789  2.23161169 -2.10759092 -0.11010398  0.56131288]
Sat Aug 24 00:00:39 2024,130,0.1477682172651669,[-3.06431889  2.23078069 -2.10842192 -0.10927299  0.56048188]
Sat Aug 24 00:01:47 2024,131,0.1518110364946402,[-3.06579265  2.22930694 -2.10694816 -0.11074674  0.56195564]
Sat Aug 24 00:02:55 2024,132,0.1519722424917571,[-3.06656129  2.23007558 -2.10617952 -0.11151539  0.56272428]
Sat Aug 24 00:04:04 2024,133,0.14606033942059596,[-3.06834588  2.23186016 -2.10439493 -0.11329997  0.5609397 ]
Sat Aug 24 00:05:13 2024,134,0.14798605973385726,[-3.06984117  2.23335545 -2.10589022 -0.11479526  0.55944441]
Sat Aug 24 00:06:22 2024,135,0.14795714225521256,[-3.07064184  2.23255478 -2.10508955 -0.11559593  0.56024508]
Sat Aug 24 00:07:30 2024,136,0.14957779775414035,[-3.07228255  2.23091407 -2.10344884 -0.11395523  0.56188579]
Sat Aug 24 00:08:38 2024,137,0.1520184227388025,[-3.07330435  2.22989228 -2.10447064 -0.11293343  0.56290759]
Sat Aug 24 00:09:46 2024,138,0.14482359204867723,[-3.07438232  2.2288143  -2.10554861 -0.11185546  0.56182961]
Sat Aug 24 00:10:55 2024,139,0.15503932669929943,[-3.07559981  2.2300318  -2.10433112 -0.11307295  0.56304711]
Sat Aug 24 00:12:04 2024,140,0.1500301808968585,[-3.07658804  2.22904357 -2.10334289 -0.11208473  0.56205888]
Sat Aug 24 00:13:12 2024,141,0.14587259762248247,[-3.07707378  2.22855783 -2.10285715 -0.11257046  0.56254462]
Sat Aug 24 00:14:21 2024,142,0.15061381684835584,[-3.0787211   2.23020516 -2.10450448 -0.11421779  0.56419195]
Sat Aug 24 00:15:29 2024,143,0.14752813251471195,[-3.07955806  2.22936821 -2.10534143 -0.11338084  0.5650289 ]
Sat Aug 24 00:16:37 2024,144,0.15586417277592718,[-3.08138494  2.23119509 -2.10716832 -0.11155395  0.56320201]
Sat Aug 24 00:17:44 2024,145,0.14910906138753854,[-3.0832417   2.22933834 -2.10531156 -0.1096972   0.56134526]
Sat Aug 24 00:18:52 2024,146,0.14882799215916248,[-3.08430846  2.2304051  -2.10637833 -0.10863043  0.56241202]
Sat Aug 24 00:20:00 2024,147,0.1490492241590157,[-3.08615126  2.2285623  -2.10822113 -0.10678763  0.56056922]
Sat Aug 24 00:21:09 2024,148,0.1447241462766819,[-3.08707118  2.22948222 -2.10914105 -0.10770755  0.55964931]
Sat Aug 24 00:22:18 2024,149,0.1476755049094849,[-3.08804459  2.22850881 -2.10816764 -0.10868096  0.5586759 ]
Sat Aug 24 00:23:27 2024,150,0.14390564811908602,[-3.08968321  2.23014743 -2.10652902 -0.11031958  0.56031452]
Sat Aug 24 00:24:37 2024,151,0.1500682909137145,[-3.09198697  2.2324512  -2.10883278 -0.11262334  0.55801075]
Sat Aug 24 00:25:46 2024,152,0.1479333425276003,[-3.09291275  2.23152542 -2.107907   -0.11169756  0.55893653]
Sat Aug 24 00:26:55 2024,153,0.1485662658534855,[-3.0944173   2.23302997 -2.10640246 -0.11019301  0.56044108]
Sat Aug 24 00:28:03 2024,154,0.14949176433907535,[-3.09529627  2.23390893 -2.10552349 -0.10931404  0.56132005]
Sat Aug 24 00:29:12 2024,155,0.14946349014054922,[-3.0964036   2.23501626 -2.10441616 -0.11042137  0.56021272]
Sat Aug 24 00:30:21 2024,156,0.1547923797023793,[-3.09691863  2.23553129 -2.10493119 -0.1109364   0.56072775]
Sat Aug 24 00:31:30 2024,157,0.1537270436852516,[-3.09845105  2.23399887 -2.10646361 -0.11246882  0.55919533]
Sat Aug 24 00:32:38 2024,158,0.14164643970335303,[-3.09948901  2.23296091 -2.10750157 -0.11143086  0.56023329]
Sat Aug 24 00:33:47 2024,159,0.14556025233028852,[-3.10109525  2.23135467 -2.10589533 -0.1130371   0.55862705]
Sat Aug 24 00:34:56 2024,160,0.14598528832326158,[-3.10192049  2.23217991 -2.10672058 -0.11221185  0.5594523 ]
Sat Aug 24 00:36:06 2024,161,0.14822072245943332,[-3.10248334  2.23274275 -2.10615773 -0.11164901  0.56001514]
Sat Aug 24 00:37:16 2024,162,0.1456631869016941,[-3.10369913  2.23152696 -2.10737353 -0.11286481  0.56123093]
Sat Aug 24 00:38:25 2024,163,0.1491085368148636,[-3.10464011  2.23058598 -2.10831451 -0.11380578  0.56217191]
Sat Aug 24 00:39:34 2024,164,0.1470287601443857,[-3.10527675  2.23122262 -2.10895115 -0.11316914  0.56153527]
Sat Aug 24 00:40:43 2024,165,0.14954715115334774,[-3.10571809  2.23166396 -2.10939248 -0.11272781  0.56109394]
Sat Aug 24 00:41:53 2024,166,0.14469735131534056,[-3.10697698  2.23292285 -2.10813359 -0.1139867   0.56235283]
Sat Aug 24 00:43:06 2024,167,0.14809673624606307,[-3.10730758  2.23325345 -2.10780299 -0.1143173   0.56268343]
Sat Aug 24 00:44:21 2024,168,0.1525282734058336,[-3.10917964  2.2313814  -2.10593093 -0.11244525  0.56081138]
Sat Aug 24 00:45:35 2024,169,0.1420807526992606,[-3.11026524  2.2302958  -2.10701654 -0.11135965  0.56189698]
Sat Aug 24 00:46:50 2024,170,0.14835007453191837,[-3.11142485  2.22913619 -2.10817615 -0.11020004  0.56305659]
Sat Aug 24 00:48:04 2024,171,0.14882732597112183,[-3.11291985  2.22764119 -2.10668115 -0.11169504  0.56455159]
Sat Aug 24 00:49:18 2024,172,0.1481939955910875,[-3.11385153  2.22857286 -2.10574947 -0.11076336  0.56548327]
Sat Aug 24 00:50:31 2024,173,0.1463409554740584,[-3.11479201  2.22951335 -2.10668996 -0.10982287  0.56454278]
Sat Aug 24 00:51:45 2024,174,0.14977107982790075,[-3.11606994  2.22823542 -2.10541203 -0.10854494  0.56582071]
Sat Aug 24 00:52:58 2024,175,0.14679657016304962,[-3.11780749  2.22649787 -2.10367448 -0.10680739  0.56408316]
Sat Aug 24 00:54:09 2024,176,0.1495317562559674,[-3.11853593  2.22722631 -2.10440292 -0.10753583  0.5648116 ]
Sat Aug 24 00:55:19 2024,177,0.14772097202587078,[-3.11954766  2.22823804 -2.10541464 -0.10854756  0.56582332]
Sat Aug 24 00:56:28 2024,178,0.14245962340016333,[-3.12118018  2.22660552 -2.10378212 -0.11018008  0.5641908 ]
Sat Aug 24 00:57:37 2024,179,0.14423350823963757,[-3.12263427  2.22515143 -2.10232803 -0.10872599  0.56273672]
Sat Aug 24 00:58:45 2024,180,0.14629337899999426,[-3.12427459  2.22679175 -2.10068771 -0.11036631  0.56437704]
Sat Aug 24 00:59:54 2024,181,0.1446411890213944,[-3.125112    2.22595434 -2.10152512 -0.11120372  0.56353963]
Sat Aug 24 01:01:04 2024,182,0.14304458933815375,[-3.1255834   2.22642574 -2.10105372 -0.11073232  0.56306823]
Sat Aug 24 01:02:13 2024,183,0.15128600476392365,[-3.12712083  2.22796317 -2.09951629 -0.10919489  0.5615308 ]
Sat Aug 24 01:03:22 2024,184,0.1466301169441598,[-3.12813448  2.22897683 -2.10052994 -0.10818124  0.56051715]
Sat Aug 24 01:04:32 2024,185,0.14668710817214764,[-3.12865145  2.22949379 -2.1010469  -0.10766427  0.56000019]
Sat Aug 24 01:05:42 2024,186,0.14360751950468828,[-3.12956595  2.22857929 -2.1019614  -0.10674977  0.56091469]
Sat Aug 24 01:06:50 2024,187,0.14466884953887052,[-3.13079556  2.22980889 -2.10319101 -0.10552016  0.5621443 ]
Sat Aug 24 01:07:59 2024,188,0.14575202936727766,[-3.1323181   2.22828635 -2.10471356 -0.10704271  0.56062175]
Sat Aug 24 01:09:09 2024,189,0.14923293400129561,[-3.13241225  2.22838049 -2.10480771 -0.10713686  0.5605276 ]
Sat Aug 24 01:10:17 2024,190,0.14690647792975228,[-3.1329611   2.22892935 -2.10425885 -0.106588    0.55997875]
Sat Aug 24 01:11:26 2024,191,0.1487786961072096,[-3.13434944  2.22754101 -2.10287052 -0.10519967  0.56136708]
Sat Aug 24 01:12:35 2024,192,0.14913151396898683,[-3.13563143  2.22625902 -2.10415251 -0.10391768  0.56008509]
Sat Aug 24 01:13:44 2024,193,0.14347716782966133,[-3.13646118  2.22542927 -2.10332276 -0.10308793  0.55925534]
Sat Aug 24 01:14:52 2024,194,0.14555953334258456,[-3.13748877  2.22440168 -2.10229516 -0.10206033  0.56028294]
Sat Aug 24 01:16:00 2024,195,0.14513227779077031,[-3.13880023  2.22309022 -2.10098371 -0.10337179  0.56159439]
Sat Aug 24 01:17:14 2024,196,0.1492800012924779,[-3.14037275  2.22466275 -2.09941119 -0.10494431  0.56002187]
Sat Aug 24 01:18:30 2024,197,0.1471892757836019,[-3.14140983  2.22569983 -2.10044826 -0.10390724  0.56105894]
Sat Aug 24 01:19:47 2024,198,0.14387192023414994,[-3.14224532  2.22653532 -2.10128375 -0.10474273  0.56022345]
Sat Aug 24 01:21:02 2024,199,0.1471639178381383,[-3.14331851  2.22546213 -2.10021057 -0.10366954  0.56129664]
Sat Aug 24 01:22:17 2024,200,0.1474416029080019,[-3.14394974  2.22609336 -2.09957934 -0.10430077  0.56066541]
Sat Aug 24 01:23:31 2024,201,0.14786949036548236,[-3.14442635  2.22561675 -2.10005595 -0.10382416  0.56018879]
Sat Aug 24 01:24:48 2024,202,0.14444815223417326,[-3.145149    2.2263394  -2.1007786  -0.10454681  0.56091144]
Sat Aug 24 01:26:05 2024,203,0.14357582561127125,[-3.1468229   2.2280133  -2.0991047  -0.10622071  0.55923754]
Sat Aug 24 01:27:23 2024,204,0.1464087657008569,[-3.14779183  2.22704438 -2.10007362 -0.10525179  0.55826862]
Sat Aug 24 01:28:38 2024,205,0.1457628640908134,[-3.14796799  2.22722054 -2.09989746 -0.10542795  0.55844479]
Sat Aug 24 01:29:52 2024,206,0.1464725690995303,[-3.14876414  2.22801669 -2.09910131 -0.1046318   0.55764864]
Sat Aug 24 01:31:08 2024,207,0.1422019958535508,[-3.1498556   2.22692523 -2.10019277 -0.10354034  0.5587401 ]
Sat Aug 24 01:32:21 2024,208,0.14626327247453172,[-3.15006066  2.22672018 -2.10039782 -0.10333529  0.55894515]
Sat Aug 24 01:33:37 2024,209,0.15068616742630295,[-3.1512487   2.22553213 -2.10158587 -0.10214724  0.5601332 ]
Sat Aug 24 01:34:54 2024,210,0.14583750306312981,[-3.15228793  2.2244929  -2.1026251  -0.10318647  0.56117243]
Sat Aug 24 01:36:08 2024,211,0.14635556173533396,[-3.15345937  2.22566434 -2.10145366 -0.10201503  0.56000099]
Sat Aug 24 01:37:22 2024,212,0.14366264934041992,[-3.1546986   2.22442511 -2.10269289 -0.10325426  0.55876176]
Sat Aug 24 01:38:36 2024,213,0.14587018362272022,[-3.15589926  2.22562578 -2.10389356 -0.1020536   0.55996243]
Sat Aug 24 01:39:51 2024,214,0.1448360097161277,[-3.15663318  2.22489186 -2.10462747 -0.10278751  0.55922852]
Sat Aug 24 01:41:07 2024,215,0.14539462702480915,[-3.15675451  2.22501319 -2.10450614 -0.10290884  0.55934985]
Sat Aug 24 01:42:24 2024,216,0.14190723230180433,[-3.15757447  2.22583316 -2.1053261  -0.10208888  0.55852988]
