Time,Iteration,Cost,Parameters
Thu Jan  2 12:25:28 2025,2285,0.087714196946721,[-3.09164748e+00  2.39463846e+00 -2.93628642e+00 -4.42123512e-01
 -2.35656272 -2.21930122  3.13062685  2.53560396 -0.63836226 -2.6787463
  1.54181493 -0.07360267 -2.51570815  2.16806179  1.10470601 -0.66220003
  1.04308322 -1.9576635  -0.26456057  2.37572877 -0.22106069  0.54781182
  2.78273027  1.10696178  2.4586405   3.08130067  2.87413231 -2.95676706
 -0.00360467 -0.53817686  1.69665659  2.63645028 -0.22776984 -2.50828116
  2.58425654 -3.07089752  0.76808541 -0.72526588 -1.84877818  2.99157762
 -1.87635073 -1.63568797 -2.59560408  2.29005532 -3.46049786  1.94501971
  1.90126074  1.37324717  2.58334272  2.85648474  1.76102297  1.51020777
 -1.64871069 -2.38215009  1.19346804  0.61478377  1.62977548 -2.79889426
 -0.51943514  2.43082861]
Thu Jan  2 13:24:54 2025,2292,0.08497657689744186,[-3.09220233  2.39598087 -2.93484264 -0.44743722  0.48138183 -2.75502607
  2.99535788  2.22469276  1.18548657 -1.08929431  0.56631981  1.14698814
  1.28574036 -1.91750828  0.75535782  2.9316733  -0.68912746 -0.18734982
 -1.86566218  0.87979571  1.56028319  2.80971187 -1.31941414 -0.29218518
 -2.35664455 -2.21921939  3.13070868  2.53568579 -0.63828043 -2.67882813
  1.5417331  -0.07352084 -2.51562632  2.16797996  1.10462418 -0.6621182
  1.04316505 -1.95774533 -0.2646424   2.37564694 -0.22114252  0.54772999
  2.7828121   1.10687995  2.45872233  3.08121884  2.87421414 -2.95684889
 -0.00352284 -0.53809503  1.69673842  2.63653211 -0.22768801 -2.50836299
  2.58417471 -3.07081569  0.76816724 -0.72518405 -1.84886001  2.99165945
 -1.8762689  -1.6357698  -2.59568591  2.29013715 -3.46057969  1.94493788
  1.90117891  1.373329    2.58342455  2.85640291  1.7611048   1.51012593
 -1.64862886 -2.38223192  1.19338621  0.6148656   1.62969365 -2.79897609
 -0.51951697  2.43091044]
Thu Jan  2 13:34:35 2025,2293,0.08335628691776875,[-3.09198722  2.39576575 -2.93462753 -0.44765234  0.48116671 -2.75481095
  2.99514276  2.22490788  1.18570168 -1.08950942  0.56653492  1.14720325
  1.28595547 -1.9177234   0.75557294  2.93188842 -0.68934257 -0.1871347
 -1.86587729  0.8795806   1.56006808  2.80949676 -1.31962926 -0.29240029
 -2.35685966 -2.21900427  3.13049356  2.53547068 -0.63806532 -2.67861302
  1.54151799 -0.07330572 -2.51584144  2.16776485  1.10440907 -0.66190309
  1.04294994 -1.95753021 -0.26442728  2.37586206 -0.22135763  0.54751487
  2.78259699  1.10666484  2.45893744  3.08143395  2.87399902 -2.957064
 -0.00373796 -0.53787992  1.69652331  2.63674722 -0.2274729  -2.50814788
  2.58438982 -3.07103081  0.76838235 -0.72496894 -1.84907513  2.99187456
 -1.87605379 -1.63598492 -2.59590102  2.28992203 -3.46036458  1.94472276
  1.9009638   1.37354411  2.58320944  2.85661802  1.76088968  1.51034105
 -1.64884398 -2.38244703  1.19360133  0.61508071  1.62990877 -2.7991912
 -0.51930185  2.43112555]
Thu Jan  2 13:51:54 2025,2294,0.08441534935922104,[-3.09320592  2.39698445 -2.93584623 -0.44887103  0.47994802 -2.75359226
  2.99392407  2.22368918  1.18692038 -1.08829073  0.56531623  1.14842195
  1.28473677 -1.91894209  0.75435424  2.93066972 -0.68812388 -0.1883534
 -1.86465859  0.88079929  1.56128678  2.80827806 -1.32084795 -0.29118159
 -2.35807836 -2.22022297  3.13171226  2.53425198 -0.63684662 -2.67983172
  1.54029929 -0.07208703 -2.51462274  2.16654615  1.10319037 -0.66068439
  1.04416863 -1.95874891 -0.26320859  2.37464336 -0.22257633  0.54629618
  2.78381569  1.10544614  2.46015614  3.08021525  2.87278033 -2.9582827
 -0.00495665 -0.53909861  1.697742    2.63552853 -0.2262542  -2.50936657
  2.58317113 -3.06981211  0.76960105 -0.72618763 -1.85029382  2.99065586
 -1.87727249 -1.63720361 -2.59468232  2.29114073 -3.46158327  1.94350407
  1.8997451   1.37232542  2.58442813  2.85539933  1.76210838  1.50912235
 -1.65006267 -2.38366573  1.19238263  0.61629941  1.63112746 -2.79797251
 -0.52052055  2.43234425]
Thu Jan  2 14:09:16 2025,2295,0.08585827278916836,[-3.09302236  2.397168   -2.93566267 -0.44905459  0.48013157 -2.75377581
  2.99410762  2.22387273  1.18710393 -1.08810717  0.56513267  1.14823839
  1.28492033 -1.91875854  0.75417069  2.93085328 -0.68830743 -0.18816985
 -1.86447504  0.88061574  1.56147033  2.80809451 -1.3206644  -0.29099804
 -2.3578948  -2.22040652  3.1315287   2.53406843 -0.63666307 -2.67964816
  1.54048284 -0.07190347 -2.51443919  2.1667297   1.10300682 -0.66086794
  1.04435219 -1.95856535 -0.26339214  2.37445981 -0.22239277  0.54647973
  2.78363213  1.10526259  2.46033969  3.0800317   2.87259677 -2.95809914
 -0.00514021 -0.53891506  1.69755845  2.63534497 -0.22607065 -2.50955013
  2.58298757 -3.06962856  0.7697846  -0.72600408 -1.85047738  2.99047231
 -1.87708893 -1.63702006 -2.59486588  2.29132428 -3.46139972  1.94332051
  1.89956155  1.37214186  2.58424458  2.85558288  1.76192482  1.50930591
 -1.64987912 -2.38348217  1.19219908  0.61648296  1.63131102 -2.79778895
 -0.5207041   2.43216069]
Thu Jan  2 14:26:43 2025,2296,0.08225064270300687,[-3.09266109  2.39752928 -2.93602395 -0.44941586  0.48049285 -2.75341454
  2.9944689   2.22423401  1.1874652  -1.08846845  0.5647714   1.14859967
  1.28455905 -1.91911981  0.75453196  2.93121455 -0.6886687  -0.18780857
 -1.86483631  0.88025446  1.56110906  2.80845578 -1.32030313 -0.29063676
 -2.35825608 -2.22004525  3.13188998  2.5344297  -0.63702434 -2.67928689
  1.54012157 -0.0715422  -2.51407791  2.16709098  1.10264555 -0.66050667
  1.04399091 -1.95892663 -0.26303087  2.37482108 -0.2220315   0.54684101
  2.78399341  1.10490131  2.45997842  3.07967043  2.8722355  -2.95846042
 -0.00550148 -0.53927633  1.69719717  2.63570625 -0.22570937 -2.50918885
  2.5826263  -3.06926728  0.77014588 -0.72636535 -1.85083865  2.99011103
 -1.87672766 -1.63665878 -2.5945046   2.29168556 -3.46103845  1.94368179
  1.89920028  1.37178059  2.58460585  2.85594415  1.76156355  1.50966718
 -1.64951784 -2.3831209   1.1918378   0.61612169  1.63167229 -2.79815023
 -0.52106538  2.43179942]
Thu Jan  2 14:44:16 2025,2297,0.08540973991514506,[-3.09292475  2.39779294 -2.93576028 -0.4491522   0.48022918 -2.75315087
  2.99420523  2.22397034  1.18720154 -1.08873212  0.56450773  1.148336
  1.28482272 -1.91885615  0.75426829  2.93147822 -0.68840504 -0.1875449
 -1.86457265  0.8799908   1.56084539  2.80819212 -1.32056679 -0.29090043
 -2.35851974 -2.22030892  3.13162631  2.53469337 -0.63676068 -2.67955056
  1.54038524 -0.07127853 -2.51434158  2.16735465  1.10238188 -0.66077034
  1.04372725 -1.9591903  -0.26329453  2.37455742 -0.22176783  0.54710467
  2.78425707  1.10516498  2.45971475  3.07993409  2.87197183 -2.95872408
 -0.00523781 -0.53901267  1.69693351  2.63544258 -0.2254457  -2.50945252
  2.58288996 -3.06953095  0.76988221 -0.72610169 -1.85057498  2.98984737
 -1.87699133 -1.63639512 -2.59424094  2.29142189 -3.46077478  1.94341812
  1.89946394  1.37204426  2.58486952  2.85620782  1.76129988  1.50940351
 -1.64978151 -2.38285723  1.19210147  0.61638536  1.63193596 -2.7984139
 -0.52080171  2.43153575]
Thu Jan  2 15:01:34 2025,2298,0.0897753705978229,[-3.09173392  2.39898378 -2.93695112 -0.45034303  0.47903834 -2.75196003
  2.99539607  2.22516118  1.1860107  -1.08754128  0.56569857  1.14952684
  1.28601356 -1.92004699  0.75307746  2.93028738 -0.68959588 -0.18635407
 -1.86576348  0.87879996  1.55965455  2.80938295 -1.31937595 -0.28970959
 -2.35732891 -2.21911808  3.13281715  2.53350253 -0.63795152 -2.68074139
  1.54157608 -0.07008769 -2.51315074  2.16616381  1.10357272 -0.66196118
  1.04491808 -1.96038113 -0.26210369  2.37336658 -0.22057699  0.54829551
  2.78544791  1.10635582  2.45852391  3.07874326  2.87078099 -2.95991492
 -0.00642865 -0.54020351  1.69812434  2.63663342 -0.22425487 -2.50826168
  2.5840808  -3.06834011  0.76869137 -0.72491085 -1.84938414  2.98865653
 -1.87818216 -1.63520428 -2.59543178  2.29261273 -3.46196562  1.94222728
  1.8982731   1.37323509  2.58606036  2.85501698  1.76010904  1.50821268
 -1.64859067 -2.38166639  1.19091063  0.61757619  1.63074512 -2.79722306
 -0.52199255  2.43034491]
Thu Jan  2 15:18:42 2025,2299,0.08541354965841595,[-3.09308878  2.40033865 -2.93830598 -0.4516979   0.47768348 -2.7533149
  2.99675093  2.22651604  1.18736556 -1.08618641  0.56705343  1.1508817
  1.28465869 -1.91869212  0.75443232  2.92893252 -0.69095074 -0.1849992
 -1.86711835  0.87744509  1.55829969  2.81073782 -1.31802109 -0.28835473
 -2.35868377 -2.22047294  3.13417201  2.53214767 -0.63930638 -2.68209626
  1.54293094 -0.07144256 -2.51179588  2.16751867  1.10221785 -0.66060631
  1.04356322 -1.961736   -0.26345856  2.37472144 -0.22193186  0.54694065
  2.78409305  1.10500095  2.45716905  3.08009812  2.87213586 -2.96126979
 -0.00778352 -0.54155837  1.69947921  2.63527855 -0.2229     -2.50961655
  2.58272594 -3.06698525  0.76733651 -0.72626571 -1.84802928  2.99001139
 -1.87953703 -1.63384941 -2.59407691  2.29125786 -3.46332048  1.94358215
  1.89691824  1.37188023  2.58741522  2.85637185  1.75875418  1.50685781
 -1.64994554 -2.38302126  1.18955577  0.61893106  1.63209998 -2.79857792
 -0.52063768  2.42899005]
Thu Jan  2 15:35:51 2025,2300,0.08653609069355098,[-3.09290194  2.40052549 -2.93849283 -0.45188474  0.47749663 -2.75312805
  2.99656409  2.2263292   1.18717872 -1.08599957  0.56686659  1.15069486
  1.28447185 -1.91850528  0.75424548  2.92874567 -0.6907639  -0.18518605
 -1.86730519  0.87725825  1.55848653  2.81092466 -1.31820793 -0.28816788
 -2.35887062 -2.2202861   3.13398517  2.53233451 -0.63949323 -2.6822831
  1.5427441  -0.07125571 -2.51160903  2.16733183  1.1024047  -0.66041947
  1.04337638 -1.96192284 -0.26327171  2.37490829 -0.22174501  0.5467538
  2.78427989  1.10481411  2.4569822   3.07991128  2.87194901 -2.96145663
 -0.00759667 -0.54137153  1.69929236  2.6354654  -0.22308685 -2.5094297
  2.58291278 -3.0667984   0.76714966 -0.72607887 -1.84821612  2.99019824
 -1.87935018 -1.63403626 -2.59426376  2.29144471 -3.46313364  1.94376899
  1.89710508  1.37169339  2.58722838  2.856185    1.75856733  1.50667097
 -1.65013238 -2.3832081   1.18974261  0.6191179   1.63228683 -2.79839108
 -0.52045084  2.42917689]
Thu Jan  2 15:53:01 2025,2301,0.08151283194113447,[-3.09331859  2.40010884 -2.93890948 -0.4523014   0.47791329 -2.75271139
  2.99614743  2.22674586  1.18676206 -1.08558291  0.56644993  1.15111151
  1.28405519 -1.91892193  0.75382882  2.92832901 -0.69034724 -0.18476939
 -1.86688854  0.8776749   1.55806987  2.81134132 -1.31862459 -0.28775123
 -2.35845396 -2.21986944  3.13356851  2.53275117 -0.63907657 -2.68269976
  1.54232744 -0.07083906 -2.51119238  2.16691517  1.10282135 -0.66083612
  1.04295972 -1.96150619 -0.26368837  2.37532494 -0.22216167  0.54717046
  2.78386324  1.10523076  2.45739886  3.07949462  2.87153236 -2.96187329
 -0.00801333 -0.54095487  1.69887571  2.63588205 -0.2235035  -2.50901305
  2.58332944 -3.06638175  0.76673301 -0.72566221 -1.84863278  2.98978158
 -1.87976684 -1.63445291 -2.5938471   2.29102805 -3.46271698  1.94335234
  1.89752174  1.37211004  2.58764503  2.85576835  1.75898399  1.50625431
 -1.65054904 -2.38362476  1.18932596  0.61870125  1.63270349 -2.79797442
 -0.52003418  2.42959355]
Thu Jan  2 16:10:18 2025,2302,0.08511213036198981,[-3.09224895  2.3990392  -2.93997912 -0.45123176  0.47684365 -2.75378103
  2.99721707  2.22781549  1.18569242 -1.08665255  0.56538029  1.15218115
  1.28512483 -1.91999157  0.75489846  2.92939865 -0.6892776  -0.18369975
 -1.8658189   0.87874454  1.55700024  2.81027168 -1.31755495 -0.28668159
 -2.35738432 -2.22093908  3.13249888  2.53168153 -0.64014621 -2.6837694
  1.5412578  -0.06976942 -2.51012274  2.16584553  1.10175171 -0.66190576
  1.04189008 -1.96043655 -0.26475801  2.37639458 -0.22109203  0.5482401
  2.78493288  1.10416112  2.45632922  3.07842498  2.87260199 -2.96294293
 -0.00908297 -0.53988523  1.69994535  2.63695169 -0.22457314 -2.50794341
  2.58439908 -3.06531211  0.76780264 -0.72459257 -1.84756314  2.99085122
 -1.88083648 -1.63552255 -2.59491674  2.29209769 -3.46378662  1.94442197
  1.89859138  1.3710404   2.58871467  2.85683799  1.76005363  1.50518467
 -1.6494794  -2.3846944   1.19039559  0.61763161  1.63377312 -2.79690478
 -0.51896454  2.42852391]
Thu Jan  2 16:27:31 2025,2303,0.08582969667699122,[-3.0931257   2.39991594 -2.94085586 -0.45035502  0.47772039 -2.75290429
  2.99634033  2.22869224  1.18481568 -1.08752929  0.56625704  1.15130441
  1.28424809 -1.92086831  0.75402172  2.92852191 -0.69015434 -0.18457649
 -1.86669564  0.87962128  1.55787698  2.80939494 -1.31843169 -0.28755833
 -2.35650758 -2.22181582  3.13162213  2.53080479 -0.64102295 -2.68289266
  1.54038106 -0.06889268 -2.51099948  2.16672228  1.10262846 -0.66102902
  1.04101334 -1.95955981 -0.26388127  2.37551784 -0.22021529  0.54736335
  2.78580962  1.10328438  2.45720596  3.07754824  2.87347874 -2.96206618
 -0.00995971 -0.54076197  1.70082209  2.63607495 -0.22544988 -2.50882015
  2.58352233 -3.06618885  0.76867939 -0.72546932 -1.84843988  2.98997448
 -1.88171322 -1.63464581 -2.59404     2.29297443 -3.46466336  1.94354523
  1.89771464  1.37191714  2.58783793  2.85596124  1.75917689  1.50430793
 -1.64860266 -2.38557114  1.18951885  0.61675487  1.63464987 -2.79602804
 -0.5180878   2.42764717]
Thu Jan  2 16:44:42 2025,2304,0.08951987111002482,[-3.09284295  2.40019868 -2.94113861 -0.45063776  0.47743765 -2.75318703
  2.99662307  2.22897498  1.18509843 -1.08724655  0.56653978  1.15158715
  1.28453083 -1.92058557  0.75430446  2.92880465 -0.6898716  -0.18485924
 -1.86697839  0.87933854  1.55759424  2.8091122  -1.31814895 -0.28784108
 -2.35622484 -2.22153308  3.13133939  2.53052205 -0.64130569 -2.6831754
  1.5406638  -0.06917542 -2.51071674  2.16643953  1.1029112  -0.66074627
  1.0407306  -1.95927707 -0.26416401  2.37523509 -0.22049803  0.5476461
  2.78609236  1.10300164  2.4574887   3.07783098  2.87376148 -2.96178344
 -0.01024245 -0.54104472  1.70110483  2.63635769 -0.22516714 -2.50910289
  2.58380508 -3.06647159  0.76839664 -0.72575206 -1.84872263  2.99025722
 -1.88143048 -1.63492855 -2.59375725  2.29269169 -3.46438062  1.94382797
  1.89743189  1.37219989  2.58812067  2.85624399  1.75889414  1.50459067
 -1.64831991 -2.38585388  1.18980159  0.61647212  1.63436712 -2.7957453
 -0.51780506  2.42736443]
Thu Jan  2 17:02:00 2025,2305,0.08640375057044447,[-3.09298491  2.40034064 -2.94099665 -0.45077972  0.47729569 -2.75332899
  2.99648111  2.22883302  1.18495646 -1.08738851  0.56639782  1.15144519
  1.28438887 -1.92072753  0.7541625   2.92866269 -0.68972964 -0.1850012
 -1.86683642  0.87919658  1.5577362   2.80925416 -1.31800699 -0.28769911
 -2.3563668  -2.22167504  3.13148135  2.53038008 -0.64144765 -2.68303344
  1.54052184 -0.06931738 -2.51057478  2.16629757  1.10305316 -0.66088824
  1.04058864 -1.9591351  -0.26430597  2.37509313 -0.22063999  0.54750414
  2.7859504   1.10285968  2.45734674  3.07797294  2.87390344 -2.9619254
 -0.01010049 -0.54118668  1.70124679  2.63649965 -0.22502518 -2.50896093
  2.58366312 -3.06632963  0.76825468 -0.7256101  -1.84886459  2.99039918
 -1.88128852 -1.63478659 -2.59389921  2.29254973 -3.46452258  1.94396994
  1.89728993  1.37234185  2.58826263  2.85610203  1.75875218  1.50444871
 -1.64817795 -2.38599584  1.18965963  0.61661409  1.63450908 -2.79588726
 -0.5176631   2.42722247]
Thu Jan  2 17:19:17 2025,2306,0.0843422123995106,[-3.09226489  2.40106066 -2.94171667 -0.45149974  0.47657567 -2.75260897
  2.99576109  2.228113    1.18423644 -1.08666849  0.56711784  1.15072517
  1.28366885 -1.92144755  0.75344248  2.92938271 -0.69044966 -0.18428118
 -1.8661164   0.87847656  1.55845622  2.80997418 -1.31728697 -0.28841913
 -2.35564678 -2.22095502  3.13076133  2.52966007 -0.64216767 -2.68231342
  1.53980182 -0.0700374  -2.50985476  2.16701759  1.10377318 -0.66016822
  1.04130866 -1.95841509 -0.26358595  2.37437311 -0.22136001  0.54678412
  2.78667042  1.1035797   2.45662672  3.07725292  2.87318342 -2.96264542
 -0.00938047 -0.54046666  1.70052677  2.63577963 -0.22430516 -2.50824091
  2.5829431  -3.06560961  0.76753466 -0.72489008 -1.84814457  2.98967916
 -1.8805685  -1.63550661 -2.59461923  2.29182971 -3.4652426   1.94324992
  1.89656991  1.37162183  2.58754261  2.85682205  1.75803216  1.50372869
 -1.64745793 -2.38527582  1.19037965  0.6173341   1.63378906 -2.79660728
 -0.51838312  2.42794249]
