,RDKit_desc_MaxAbsEStateIndex,RDKit_desc_MaxEStateIndex,RDKit_desc_MinAbsEStateIndex,RDKit_desc_MinEStateIndex,RDKit_desc_qed,RDKit_desc_MolWt,RDKit_desc_HeavyAtomMolWt,RDKit_desc_ExactMolWt,RDKit_desc_NumValenceElectrons,RDKit_desc_FpDensityMorgan1,RDKit_desc_FpDensityMorgan2,RDKit_desc_FpDensityMorgan3,RDKit_desc_BalabanJ,RDKit_desc_BertzCT,RDKit_desc_Chi0,RDKit_desc_Chi0n,RDKit_desc_Chi0v,RDKit_desc_Chi1,RDKit_desc_Chi1n,RDKit_desc_Chi1v,RDKit_desc_Chi2n,RDKit_desc_Chi2v,RDKit_desc_Chi3n,RDKit_desc_Chi3v,RDKit_desc_Chi4n,RDKit_desc_Chi4v,RDKit_desc_HallKierAlpha,RDKit_desc_Ipc,RDKit_desc_Kappa1,RDKit_desc_Kappa2,RDKit_desc_Kappa3,RDKit_desc_LabuteASA,RDKit_desc_PEOE_VSA1,RDKit_desc_PEOE_VSA10,RDKit_desc_PEOE_VSA11,RDKit_desc_PEOE_VSA12,RDKit_desc_PEOE_VSA13,RDKit_desc_PEOE_VSA14,RDKit_desc_PEOE_VSA2,RDKit_desc_PEOE_VSA3,RDKit_desc_PEOE_VSA4,RDKit_desc_PEOE_VSA5,RDKit_desc_PEOE_VSA6,RDKit_desc_PEOE_VSA7,RDKit_desc_PEOE_VSA8,RDKit_desc_PEOE_VSA9,RDKit_desc_SMR_VSA1,RDKit_desc_SMR_VSA10,RDKit_desc_SMR_VSA2,RDKit_desc_SMR_VSA3,RDKit_desc_SMR_VSA4,RDKit_desc_SMR_VSA5,RDKit_desc_SMR_VSA6,RDKit_desc_SMR_VSA7,RDKit_desc_SMR_VSA9,RDKit_desc_SlogP_VSA1,RDKit_desc_SlogP_VSA10,RDKit_desc_SlogP_VSA11,RDKit_desc_SlogP_VSA2,RDKit_desc_SlogP_VSA3,RDKit_desc_SlogP_VSA4,RDKit_desc_SlogP_VSA5,RDKit_desc_SlogP_VSA6,RDKit_desc_SlogP_VSA7,RDKit_desc_SlogP_VSA8,RDKit_desc_TPSA,RDKit_desc_EState_VSA1,RDKit_desc_EState_VSA10,RDKit_desc_EState_VSA2,RDKit_desc_EState_VSA3,RDKit_desc_EState_VSA4,RDKit_desc_EState_VSA5,RDKit_desc_EState_VSA6,RDKit_desc_EState_VSA7,RDKit_desc_EState_VSA8,RDKit_desc_EState_VSA9,RDKit_desc_VSA_EState1,RDKit_desc_VSA_EState2,RDKit_desc_VSA_EState3,RDKit_desc_VSA_EState4,RDKit_desc_VSA_EState5,RDKit_desc_VSA_EState6,RDKit_desc_VSA_EState7,RDKit_desc_VSA_EState8,RDKit_desc_VSA_EState9,RDKit_desc_FractionCSP3,RDKit_desc_HeavyAtomCount,RDKit_desc_NHOHCount,RDKit_desc_NOCount,RDKit_desc_NumAliphaticCarbocycles,RDKit_desc_NumAliphaticHeterocycles,RDKit_desc_NumAliphaticRings,RDKit_desc_NumAromaticHeterocycles,RDKit_desc_NumAromaticRings,RDKit_desc_NumHAcceptors,RDKit_desc_NumHDonors,RDKit_desc_NumHeteroatoms,RDKit_desc_NumRotatableBonds,RDKit_desc_NumSaturatedCarbocycles,RDKit_desc_NumSaturatedHeterocycles,RDKit_desc_NumSaturatedRings,RDKit_desc_RingCount,RDKit_desc_MolLogP,RDKit_desc_MolMR,RDKit_desc_fr_Al_OH,RDKit_desc_fr_Al_OH_noTert,RDKit_desc_fr_ArN,RDKit_desc_fr_Ar_N,RDKit_desc_fr_Ar_NH,RDKit_desc_fr_Ar_OH,RDKit_desc_fr_C_O,RDKit_desc_fr_C_O_noCOO,RDKit_desc_fr_HOCCN,RDKit_desc_fr_Imine,RDKit_desc_fr_NH0,RDKit_desc_fr_NH1,RDKit_desc_fr_NH2,RDKit_desc_fr_Ndealkylation1,RDKit_desc_fr_Ndealkylation2,RDKit_desc_fr_Nhpyrrole,RDKit_desc_fr_aldehyde,RDKit_desc_fr_alkyl_carbamate,RDKit_desc_fr_allylic_oxid,RDKit_desc_fr_amide,RDKit_desc_fr_amidine,RDKit_desc_fr_aniline,RDKit_desc_fr_aryl_methyl,RDKit_desc_fr_bicyclic,RDKit_desc_fr_diazo,RDKit_desc_fr_epoxide,RDKit_desc_fr_ester,RDKit_desc_fr_ether,RDKit_desc_fr_furan,RDKit_desc_fr_imidazole,RDKit_desc_fr_imide,RDKit_desc_fr_ketone,RDKit_desc_fr_ketone_Topliss,RDKit_desc_fr_lactam,RDKit_desc_fr_lactone,RDKit_desc_fr_methoxy,RDKit_desc_fr_morpholine,RDKit_desc_fr_nitrile,RDKit_desc_fr_oxazole,RDKit_desc_fr_oxime,RDKit_desc_fr_piperdine,RDKit_desc_fr_piperzine,RDKit_desc_fr_priamide,RDKit_desc_fr_term_acetylene,RDKit_desc_fr_tetrazole,RDKit_desc_fr_unbrch_alkane,RDKit_desc_fr_urea,BSE
593,0.0,0.0,0.0,0.0,0.3527438207818758,198.5170000000001,144.08499999999998,198.407295588,104.0,0.0,0.0,0.0,-0.0,-1.3034571838697353,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,1.368477759903726,16.42857550764409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41322221164192,0.0,11.413104517596976,0.0,27.841680025241057,0.0,0.0,0.0,0.0,59.41322221164192,0.0,0.0,0.0,0.0,0.0,0.0,16.42857550764409,0.0,0.0,70.82632672923887,0.0,0.0,0.0,94.5,0.0,0.0,87.25490223688296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.582700000000007,81.60140000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.55
594,0.0,0.0,0.0,0.0,0.3527438207818758,198.5170000000001,144.08499999999998,198.407295588,104.0,0.0,0.0,0.0,-0.0,-1.3034571838697353,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,1.368477759903726,16.42857550764409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41322221164192,0.0,11.413104517596976,0.0,27.841680025241057,0.0,0.0,0.0,0.0,59.41322221164192,0.0,0.0,0.0,0.0,0.0,0.0,16.42857550764409,0.0,0.0,70.82632672923887,0.0,0.0,0.0,94.5,0.0,0.0,87.25490223688296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.582700000000007,81.60140000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.15
595,0.0,0.0,0.0,0.0,0.3424809874790461,211.47200000000004,162.07999999999996,211.36615904800001,106.0,0.0,0.0,0.0,-0.0,-1.877227826818956,0.0,2.7071067811865475,2.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.368477759903726,28.055313693843487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98656943518668,0.0,7.13319032349811,0.0,29.03795766702356,0.0,0.0,6.150546350318038,0.0,51.98656943518668,0.0,0.0,0.0,6.150546350318038,0.0,0.0,21.904767343525453,0.0,0.0,59.11975975868479,0.0,0.0,0.0,161.0,0.0,0.0,87.17507345252827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5459000000000014,77.16430000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.68
596,0.0,0.0,0.0,0.0,0.3424809874790461,211.47200000000004,162.07999999999996,211.36615904800001,106.0,0.0,0.0,0.0,-0.0,-1.877227826818956,0.0,2.7071067811865475,2.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.368477759903726,28.055313693843487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98656943518668,0.0,7.13319032349811,0.0,29.03795766702356,0.0,0.0,6.150546350318038,0.0,51.98656943518668,0.0,0.0,0.0,6.150546350318038,0.0,0.0,21.904767343525453,0.0,0.0,59.11975975868479,0.0,0.0,0.0,161.0,0.0,0.0,87.17507345252827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5459000000000005,77.16430000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.99
597,0.0,0.0,0.0,0.0,0.34594570549281717,240.72700000000026,164.11899999999997,240.584531672,132.0,0.0,0.0,0.0,-0.0,-0.9732773137729893,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,1.368477759903726,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.69318054100765,0.0,19.972932905794703,0.0,30.925316577557417,0.0,0.0,0.0,0.0,81.69318054100765,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,101.66611344680231,0.0,0.0,0.0,63.0,0.0,0.0,112.61849711856502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.791700000000008,110.86460000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.36
598,0.0,0.0,0.0,0.0,0.36049863884111255,192.5130000000001,140.09699999999998,192.396730904,100.0,0.0,0.0,0.0,-0.0,-1.5867337713656404,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,1.368477759903726,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83987498809716,0.0,8.559828388197731,0.0,19.512212059960454,0.0,0.0,0.0,0.0,66.83987498809716,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,75.3997033762949,0.0,0.0,0.0,63.0,0.0,0.0,86.3520870480576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.551500000000008,80.49060000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.17
599,0.0,0.0,0.0,0.0,0.33723823336654274,60.13700000000002,44.009,60.115029752,32.0,0.0,0.0,0.0,-0.0,-0.8965969522397597,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,1.3684777599037155,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,5.706552258798488,0.0,16.658935930561213,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,13.133205035253727,0.0,0.0,0.0,63.0,0.0,0.0,24.08558870701645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.029299999999999993,22.414599999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.11
600,0.0,0.0,0.0,0.0,0.3349301054940543,114.107,101.00300000000001,114.086764316,50.0,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.0,-4.14170945007629,0.0,2.2247448713915894,2.2247448713915894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29000000000000004,0.0,0.0,0.0,0.0,1.368477759903712,10.952383671762727,0.0,0.0,0.0,0.0,0.0,14.113189145201718,0.0,0.0,0.0,7.426652776455239,0.0,1.426638064699622,0.0,26.49221088166407,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,14.113189145201718,0.0,10.952383671762727,0.0,0.0,8.85329084115486,0.0,0.0,0.0,63.0,0.0,0.0,33.91886365811931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.3098000000000001,23.581599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65
601,0.0,0.0,0.0,0.0,0.33648781429965263,78.12699999999998,63.007000000000005,78.10560794,38.0,0.0,0.0,0.0,-0.0,-1.3868219479128232,0.0,1.4082482904638631,1.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15000000000000002,0.0,0.0,0.0,0.0,1.368477759903712,10.952383671762727,0.0,0.0,0.0,0.0,0.0,4.704396381733906,0.0,0.0,0.0,7.426652776455239,0.0,4.279914194098866,0.0,19.936694247595497,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,4.704396381733906,0.0,10.952383671762727,0.0,0.0,11.706566970554105,0.0,0.0,0.0,63.0,0.0,0.0,27.363347024050732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.12280000000000002,22.803599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.03
602,0.0,0.0,0.0,0.0,0.33602174866904605,163.472,150.368,161.998112696,50.0,-0.16666666666666663,-0.16666666666666663,-0.16666666666666663,-0.0,-4.14170945007629,0.0,2.2247448713915894,4.674234614174766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899999999999999,0.0,0.0,0.0,0.0,1.368477759903719,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22109948353993,7.426652776455239,0.0,1.426638064699622,0.0,12.379021736462349,37.22109948353993,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,8.85329084115486,0.0,0.0,0.0,63.0,0.0,0.0,57.02677399645751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.49810000000000026,37.8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8
603,0.0,0.0,0.0,0.0,0.33624324010685075,129.02700000000002,114.915,128.037085048,44.0,0.0,0.0,0.0,-0.0,-2.1417094500762914,0.0,1.8164965809277263,3.449489742783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1.368477759903712,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.814066322359952,7.426652776455239,0.0,2.853276129399244,0.0,13.805659801161971,24.814066322359952,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,10.279928905854483,0.0,0.0,0.0,63.0,0.0,0.0,46.04637889997716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.32229999999999986,32.68259999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.99
604,0.0,0.0,0.0,0.0,0.33669993840242235,94.58200000000001,79.462,94.0760574,38.0,0.0,0.0,0.0,-0.0,-1.3868219479128232,0.0,1.4082482904638631,2.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.0,0.0,0.0,0.0,1.368477759903719,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,7.426652776455239,0.0,4.279914194098866,0.0,15.232297865861593,12.407033161179976,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,11.706566970554105,0.0,0.0,0.0,63.0,0.0,0.0,35.0659838034968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.14650000000000002,27.548599999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.26
605,0.0,0.0,0.0,0.0,0.34015946014513354,114.65699999999997,91.473,114.13865765599999,50.0,0.0,0.0,0.0,-0.0,-1.0803154614559993,0.0,1.4082482904638631,2.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20999999999999996,0.0,0.0,0.0,0.0,1.368477759903719,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.407033161179976,14.853305552910477,0.0,7.13319032349811,0.0,18.085573995260834,12.407033161179976,0.0,0.0,0.0,14.853305552910477,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,21.986495876408583,0.0,0.0,0.0,63.0,0.0,0.0,45.34591270935128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2745999999999997,38.5076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
606,0.0,0.0,0.0,0.0,0.3400949443997394,149.102,126.926,148.099685304,56.0,0.0,0.0,0.0,-0.0,-1.4448434380562816,0.0,1.8164965809277263,3.449489742783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.0,0.0,0.0,0.0,1.368477759903719,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.814066322359952,14.853305552910477,0.0,5.706552258798488,0.0,16.658935930561213,24.814066322359952,0.0,0.0,0.0,14.853305552910477,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,20.559857811708962,0.0,0.0,0.0,63.0,0.0,0.0,56.32630780583163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.4503999999999997,43.64160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.17
607,0.0,0.0,0.0,0.0,0.33805191726312755,168.627,148.46699999999998,168.11039222,68.0,0.0,0.0,0.0,-0.0,-2.689955935892808,0.0,2.6329931618554525,3.4494897427831783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.551115123125783e-17,0.0,0.0,0.0,0.0,1.368477759903712,10.952383671762727,0.0,0.0,0.0,0.0,0.0,14.113189145201718,0.0,0.0,12.407033161179976,14.853305552910477,0.0,2.853276129399244,0.0,27.91884894636369,12.407033161179976,0.0,0.0,0.0,14.853305552910477,0.0,0.0,0.0,0.0,14.113189145201718,0.0,10.952383671762727,0.0,0.0,17.70658168230972,0.0,0.0,0.0,63.0,0.0,0.0,55.17918766045415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9941,39.674600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.97
608,0.0,0.0,0.0,0.0,0.34087664960757424,217.99200000000005,197.83200000000002,216.0217406,68.0,0.0,0.0,0.0,-0.0,-2.6899559358928116,0.0,2.6329931618554525,5.898979485566356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999999999998,0.0,0.0,0.0,0.0,1.3684777599036977,10.952383671762727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.628132644719905,14.853305552910477,0.0,2.853276129399244,0.0,13.805659801161971,49.628132644719905,0.0,0.0,0.0,14.853305552910477,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,0.0,0.0,17.70658168230972,0.0,0.0,0.0,63.0,0.0,0.0,78.28709799879236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.8020000000000014,53.90960000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.33
